Mahalla Name;Mahalla-ID (DB);Mahalla Name (DB);Ward-ID (DB);Ward Name (DB);Similarity (%);verify status;Coordinates
Industrial Area;14801;Industrial Area;8297;6;100;1;{'type': 'Polygon', 'coordinates': [[[88.91223039294354, 25.783168696274185], [88.91268948789764, 25.783179295752227], [88.91272468314124, 25.78279251122962], [88.91289112635657, 25.782772252408883], [88.9133105719419, 25.782789721158228], [88.91320190853999, 25.783419653684614], [88.91327309240067, 25.78342735298535], [88.91322854492746, 25.78397175382596], [88.91388431812516, 25.784120002139048], [88.91399226067436, 25.78356890674326], [88.91403969492539, 25.78357642837981], [88.91422084299435, 25.782810852679873], [88.91394402529849, 25.782780116260117], [88.91435159768419, 25.781058167699342], [88.91462158620084, 25.78111393873975], [88.9147264862899, 25.781186396792926], [88.91559734819538, 25.78118691736317], [88.91561010776236, 25.78123479615474], [88.9156614719801, 25.781390475972213], [88.91577335013567, 25.781421174568692], [88.91629375657239, 25.781508673321007], [88.91632457075643, 25.78174782131313], [88.91662325312673, 25.781786598328978], [88.91661671600731, 25.781979358819306], [88.91651275024564, 25.782384745973992], [88.91712110258962, 25.78258618948282], [88.91520683436416, 25.78536436457987], [88.91494450401764, 25.78574507175603], [88.91466379765274, 25.786192363051374], [88.9137983339669, 25.787571409773207], [88.91309394122, 25.788537934772584], [88.91275866701024, 25.788429791263837], [88.91214468108214, 25.7881727984433], [88.91185910119921, 25.78783013149573], [88.91175914128469, 25.787401793060745], [88.91171629515715, 25.78694489755137], [88.91171444928091, 25.786903388290785], [88.91168772345148, 25.78630238765636], [88.91166122767467, 25.786169930197904], [88.91157348171032, 25.785731269392052], [88.91162433361613, 25.785405116229942], [88.91170622647607, 25.78510708124096], [88.91181232736737, 25.7850481454096], [88.911907958966, 25.784690483504914], [88.9119671678335, 25.783986117750977], [88.91188821975273, 25.783961635460567], [88.91189290705098, 25.78344799642235], [88.91223039294354, 25.783168696274185]]]}
Officers Colony;14802;Officers Colony;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90132492185118, 25.777095019025502], [88.90123499223594, 25.777118231626158], [88.90111849286967, 25.777160357066734], [88.90104456498415, 25.777164577090357], [88.90081786161727, 25.77709603553546], [88.90111185670499, 25.77682653855047], [88.90133367709223, 25.776576991162333], [88.90138135390322, 25.776523354681036], [88.90149260992337, 25.776398191240663], [88.90177817135208, 25.775922252324584], [88.90206068974953, 25.77549016419167], [88.9022891427512, 25.775675018964975], [88.9023253323966, 25.77570430205363], [88.90234363178527, 25.775721329590453], [88.90233694963172, 25.775732854618433], [88.90267809404656, 25.776032544290015], [88.90283872565388, 25.7761736561026], [88.90293325631032, 25.776296028358644], [88.90294060473029, 25.776304445156974], [88.902947688511, 25.77631471118327], [88.90297449111871, 25.77635355467861], [88.9029861775961, 25.77637049118627], [88.90301877675631, 25.77641254759774], [88.90303942743459, 25.776440541141493], [88.9030741624243, 25.77648762700244], [88.90310118479552, 25.77651930420705], [88.90300060098419, 25.776597568245027], [88.90300523367964, 25.776604542214024], [88.90308281866089, 25.776736846048877], [88.9027822463881, 25.77698894143287], [88.90258593248176, 25.777115956681307], [88.9025011696837, 25.777170790421323], [88.90241769607469, 25.777065041035502], [88.9023597192847, 25.77701576206876], [88.90234961676718, 25.777007189161196], [88.90193899740488, 25.776697462507677], [88.9017958376505, 25.776803653948484], [88.90175140582625, 25.776835545173935], [88.90132492185118, 25.777095019025502]]]}
Lichu Bagan;14803;Lichu Bagan;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.9023253323966, 25.77570430205363], [88.90206068974953, 25.77549016419167], [88.90218271361555, 25.77530353176599], [88.90287821321243, 25.774859125702122], [88.9037386321314, 25.77455501687318], [88.90437146249658, 25.774375865269285], [88.904580875445, 25.774799071813938], [88.90471578244421, 25.775050951320296], [88.90480646869773, 25.775233211642476], [88.90478670381421, 25.775374024558587], [88.90478342900698, 25.775443286156975], [88.90479515846715, 25.775478288524226], [88.9047265493335, 25.775521039287575], [88.90460698617734, 25.775609733564824], [88.9043355038845, 25.775862137366758], [88.90407239747002, 25.776064430921977], [88.90382139481758, 25.776241728764607], [88.9037932604092, 25.776288105827682], [88.90366584559177, 25.77636957259414], [88.90339099458107, 25.776557441277543], [88.90309494409975, 25.77673864753247], [88.90300060098419, 25.776597568245027], [88.90311007894977, 25.776529704651907], [88.9030741624243, 25.77648762700244], [88.90301877675631, 25.77641254759774], [88.9029861775961, 25.77637049118627], [88.90294060473029, 25.776304445156974], [88.90281201410914, 25.776157134592584], [88.9023253323966, 25.77570430205363]]]}
Tinabari Mahalla;14804;Tinabari Mahalla;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90423578746312, 25.777587972000955], [88.90421421909662, 25.776483072687192], [88.90431000225688, 25.77639778347998], [88.90439483550792, 25.77635541700667], [88.90449017958962, 25.77631790797731], [88.90460131189091, 25.776285296099864], [88.90468073594785, 25.77625722381757], [88.90477154441928, 25.776210721029916], [88.90553883383629, 25.77627861297901], [88.90555090384406, 25.77640114929042], [88.90560802769363, 25.776646469987384], [88.90564852283894, 25.776906597977582], [88.90562874286432, 25.77726482633302], [88.90473482324325, 25.77726407321863], [88.90473873256555, 25.77755677722737], [88.90472812861957, 25.77760838612873], [88.90463394933214, 25.77758796372641], [88.9042409328733, 25.777587971901], [88.90423578746312, 25.777587972000955]]]}
Fulbagan & Khankah Mahalla;14805;Fulbagan & Khankah Mahalla;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90123499223594, 25.777118231626158], [88.90131002222333, 25.777098866258758], [88.90132492185118, 25.777095019025502], [88.90175140582625, 25.776835545173935], [88.9017958376505, 25.776803653948484], [88.90193899740488, 25.776697462507677], [88.90234961676718, 25.777007189161196], [88.9023597192847, 25.77701576206876], [88.90241769607469, 25.777065041035502], [88.9025011696837, 25.777170790421323], [88.90258593248176, 25.777115956681307], [88.9027822463881, 25.77698894143287], [88.90308281866089, 25.776736846048877], [88.90300523367964, 25.776604542214024], [88.90309494409975, 25.77673864753247], [88.90305827744866, 25.776780181760593], [88.90312982565302, 25.776891220684277], [88.90314912162003, 25.776945122682648], [88.90314161858802, 25.777043619781743], [88.90319568646113, 25.777262039982897], [88.90319813354408, 25.77735463913529], [88.90322237580189, 25.777584252192423], [88.9013974454774, 25.777564230424204], [88.90025515794197, 25.777611844882482], [88.90081786161727, 25.77709603553546], [88.90104456498415, 25.777164577090357], [88.9011050872604, 25.77716112229881], [88.90111849286967, 25.777160357066734], [88.90123499223594, 25.777118231626158]]]}
Sher-Ali Pan Dokan's Mahalla;14806;Sher-Ali Pan Dokan's Mahalla;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90322237580189, 25.777584252192423], [88.90319813354408, 25.77735463913529], [88.90319568646113, 25.777262039982897], [88.90314161858802, 25.777043619781743], [88.90314912162003, 25.776945122682648], [88.90312982565302, 25.776891220684277], [88.90305827744866, 25.776780181760593], [88.90309494409975, 25.77673864753247], [88.90339099458107, 25.776557441277543], [88.90366584559177, 25.77636957259414], [88.9037932604092, 25.776288105827682], [88.90382139481758, 25.776241728764607], [88.90407239747002, 25.776064430921977], [88.9043355038845, 25.775862137366758], [88.90460698617734, 25.775609733564824], [88.9047265493335, 25.775521039287575], [88.90479515846715, 25.775478288524226], [88.90480911382656, 25.775519933262956], [88.90487695172489, 25.77560406515678], [88.90491261464862, 25.775633912387917], [88.90507859485908, 25.775772825249394], [88.90487095271446, 25.776017945586922], [88.90477154441928, 25.776210721029916], [88.90468073594785, 25.77625722381757], [88.90460131189091, 25.776285296099864], [88.90449017958962, 25.77631790797731], [88.90439483550792, 25.77635541700667], [88.90431000225688, 25.77639778347998], [88.90421421909662, 25.776483072687192], [88.90423578746312, 25.777587972000955], [88.90356305376221, 25.77758798350557], [88.90322237580189, 25.777584252192423]]]}
Shirish Gach Mahalla;14807;Shirish Gach Mahalla;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90437146249658, 25.774375865269285], [88.90438039621915, 25.774373336096943], [88.9045082514728, 25.774337139693486], [88.90472859067019, 25.77427476034631], [88.90488951746217, 25.77422919725031], [88.90557266453722, 25.773890848741065], [88.90564268659845, 25.77385616679558], [88.90614868084033, 25.773605534542128], [88.90646652158881, 25.773476518323065], [88.90658614022111, 25.77338757418991], [88.90699656640723, 25.773082301326507], [88.9071558980695, 25.773451821048088], [88.90742985740184, 25.774087341643426], [88.90748137849698, 25.77420685756938], [88.90758479077607, 25.774446747188172], [88.90814296466361, 25.774260685522954], [88.90822732328773, 25.774232565182015], [88.90823914108991, 25.77439120856573], [88.90824025711755, 25.774406190218755], [88.90812024710904, 25.774436235857273], [88.90768663261181, 25.77452854891082], [88.90696312701846, 25.774867158391046], [88.90629256607664, 25.775187048652224], [88.90560929046437, 25.775454278104583], [88.90529122424763, 25.775607182378042], [88.90507859485908, 25.775772825249394], [88.90487695172489, 25.77560406515678], [88.90480911382656, 25.775519933262956], [88.90478342900698, 25.775443286156975], [88.90478670381421, 25.775374024558587], [88.90480646869773, 25.775233211642476], [88.90471578244421, 25.775050951320296], [88.904580875445, 25.774799071813938], [88.90437146249658, 25.774375865269285]]]}
Puraton Babupara;14808;Puraton Babupara;8298;7;100;1;{'type': 'Polygon', 'coordinates': [[[88.90507859485908, 25.775772825249394], [88.90529122424763, 25.775607182378042], [88.90560929046437, 25.775454278104583], [88.90629256607664, 25.775187048652224], [88.90696312701846, 25.774867158391046], [88.90768663261181, 25.77452854891082], [88.90812024710904, 25.774436235857273], [88.90824025711755, 25.774406190218755], [88.9083442739934, 25.775802509577325], [88.90839395745178, 25.776469450214464], [88.90846353679763, 25.777750218298163], [88.9084986601644, 25.77839673800056], [88.9066091663673, 25.778016267520364], [88.90527161751889, 25.77772623820768], [88.90474529621716, 25.777612108846427], [88.90472812861957, 25.77760838612873], [88.90473873256555, 25.77755677722737], [88.90473482324325, 25.77726407321863], [88.90562874286432, 25.77726482633302], [88.90564852283894, 25.776906597977582], [88.90560802769363, 25.776646469987384], [88.90555090384406, 25.77640114929042], [88.90553883383629, 25.77627861297901], [88.90477154441928, 25.776210721029916], [88.90487095271446, 25.776017945586922], [88.90507859485908, 25.775772825249394]]]}
Nichu Colony;14809;Nichu Colony;8299;8;100;1;{'type': 'MultiPolygon', 'coordinates': [[[[88.90982360028369, 25.77056071362781], [88.90903291008327, 25.770274791723327], [88.90900944534809, 25.770373825842864], [88.90900787241915, 25.770545835340318], [88.90860707205596, 25.77051415995759], [88.9083644111569, 25.770502783232693], [88.90813265441298, 25.77045326096745], [88.90810300311969, 25.77023323356211], [88.90810571425273, 25.769936995057474], [88.90818116789625, 25.769765539864906], [88.90836120148096, 25.769699993212267], [88.90864651462446, 25.76966390605989], [88.90901547477642, 25.769714456064392], [88.90909197547182, 25.76942832733146], [88.9091157923635, 25.769132246915675], [88.90913838594989, 25.768969951679274], [88.90917118413103, 25.768845959881457], [88.90926791845853, 25.76865555006139], [88.90950211775078, 25.768437499990533], [88.90976109158424, 25.767818251901485], [88.90980653822888, 25.76746499282067], [88.9099524699899, 25.766510411386864], [88.91001762660817, 25.766310207691877], [88.91017672072637, 25.766225388305134], [88.91033982862194, 25.765700988442553], [88.9105317174154, 25.76549217642747], [88.9107248267132, 25.765149578795082], [88.91091688834932, 25.76492165401358], [88.91106298174877, 25.763947958558], [88.91161029283559, 25.76411451677038], [88.91163375331782, 25.76385665989674], [88.91163636777014, 25.76356997688644], [88.91171189916581, 25.763388963322363], [88.91173509781022, 25.763159774699783], [88.91177844510662, 25.763035860980516], [88.91189862981983, 25.762587592006373], [88.91209199155362, 25.76221632383764], [88.91332795059664, 25.76234200804521], [88.9136719385205, 25.763614594413177], [88.9138861485092, 25.764985279317532], [88.9140011212426, 25.765242251997357], [88.91412889705751, 25.76552783917514], [88.91337215113427, 25.76642736771993], [88.91309200500883, 25.76675369546873], [88.91195492164685, 25.7680782004499], [88.91147787224061, 25.76863386850754], [88.91067578434738, 25.769568126298424], [88.9104267797193, 25.769858158475696], [88.90982360028369, 25.77056071362781]]], [[[88.90920739745721, 25.77189841474663], [88.90901615280234, 25.77194880255859], [88.9089349950546, 25.7719701853479], [88.90900965786452, 25.77173566253424], [88.90901819264599, 25.771725745036854], [88.90948973709635, 25.771177802434877], [88.9096979886395, 25.770967648133126], [88.9098168821187, 25.771053508328208], [88.91027380013138, 25.77116772396147], [88.91077355203603, 25.771196270748643], [88.91158743298263, 25.771210533723373], [88.91248698686047, 25.771281907151568], [88.91312952709097, 25.77141039736356], [88.91381490153485, 25.771467496738143], [88.91452883351496, 25.77153887359375], [88.91492863001764, 25.771338974079892], [88.91524275551923, 25.771167632167167], [88.91557116574214, 25.771267572163023], [88.91562828982599, 25.771695911380256], [88.91564257165139, 25.771838691207204], [88.91575680115432, 25.77186724511492], [88.91578586971163, 25.77201256505515], [88.91561887819077, 25.771982168288364], [88.91485520323783, 25.77180923274172], [88.91444698063839, 25.771722566669], [88.91410396255122, 25.77172000755342], [88.91394434160527, 25.77186216760815], [88.9137321656811, 25.771980043330625], [88.91352096842975, 25.771990412654088], [88.91311231102198, 25.771951523323057], [88.91208369110363, 25.77189605359638], [88.91015827579069, 25.771798025594638], [88.90920739745721, 25.77189841474663]]]]}
Bimanbondondor Baniapara (Telipara);14810;Bimanbondondor Baniapara (Telipara);8299;8;100;1;{'type': 'Polygon', 'coordinates': [[[88.90950211775078, 25.768437499990533], [88.90926791845853, 25.76865555006139], [88.90917118413103, 25.768845959881457], [88.90913838594989, 25.768969951679274], [88.9091157923635, 25.769132246915675], [88.90909197547182, 25.76942832733146], [88.90901547477642, 25.769714456064392], [88.90864651462446, 25.76966390605989], [88.90836120148096, 25.769699993212267], [88.90818116789625, 25.769765539864906], [88.90810571425273, 25.769936995057474], [88.90810300311969, 25.77023323356211], [88.90813265441298, 25.77045326096745], [88.9083644111569, 25.770502783232693], [88.90860707205596, 25.77051415995759], [88.90900787241915, 25.770545835340318], [88.90900944534809, 25.770373825842864], [88.90903291008327, 25.770274791723327], [88.90982360028369, 25.77056071362781], [88.90955986300196, 25.770867898956922], [88.9096979886395, 25.770967648133126], [88.90948973709635, 25.771177802434877], [88.90877225254867, 25.771005181394287], [88.90802849378305, 25.77082041380061], [88.90761417599525, 25.770679926378072], [88.90723872659055, 25.770617378122182], [88.90721348970978, 25.77049175648192], [88.9071760994873, 25.77025255735039], [88.90723204353965, 25.76990654577621], [88.90734327420249, 25.76928619307957], [88.90667806072149, 25.76917010027217], [88.90596624713606, 25.769100243239095], [88.90532387061911, 25.769044945755027], [88.90532385721875, 25.768450028708955], [88.90527262591401, 25.767937468213137], [88.90525244810205, 25.767736129572477], [88.90525242559131, 25.766736668937046], [88.90549039916512, 25.76659388445271], [88.90560761618534, 25.762816278784715], [88.90567585088753, 25.760616360176265], [88.90801754409927, 25.760687706990417], [88.90964530629842, 25.76073051096368], [88.90968570435821, 25.761051510167203], [88.90793809797883, 25.76518603772812], [88.90711447925862, 25.767530813915993], [88.90848160519111, 25.76807625062483], [88.90902849412873, 25.76829059937967], [88.90950211775078, 25.768437499990533]]]}
