City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rangpur;22;12203003;11602203003;Bala Para;Aminer Bari Boshoty;15;62;35;2;1;4;1;1;1;1;4;3;1;1;1;1;1;2;1;26
Rangpur;22;12203004;11602203004;Bala Para;Balapara Torun Shonlogno Boshoty;17;68;62;2;1;4;1;1;1;4;4;3;1;1;4;1;4;4;4;40
Rangpur;22;12203005;11602203005;Bala Para;Balapara Madrasha Ar Pashoborthi Boshoty;16;65;75;2;1;4;1;1;1;4;4;3;1;1;4;1;4;4;4;40
Rangpur;22;12204001;11602204001;Uttor Babu Khan;Uttor Babu Khan Monjur Boshoty;14;75;30;2;1;4;1;1;1;1;4;4;1;1;4;1;4;4;4;38
Rangpur;22;12204002;11602204002;Uttor Babu Khan;Uttor Babu Khan Eleyaser Boshoty;50;250;70;2;1;4;1;1;1;1;4;4;1;1;4;4;4;4;4;41
Rangpur;22;12204003;11602204003;Uttor Babu Khan;Uttor Babu Khan Altab Boshoty;120;515;70;2;1;4;1;4;1;4;4;4;1;1;4;4;4;4;4;47
Rangpur;22;12205004;11602205004;Poschim Babu Para;Argina Potti Boshoty;12;55;50;1;1;4;3;1;1;4;2;2;2;3;4;2;4;4;4;42
Rangpur;22;12206005;11602206005;Moddho Babu Khan;Moddho Babu Khan Seyalutari Hak Para Boshoty;195;805;50;2;1;4;1;1;1;4;4;4;1;1;4;4;4;4;4;44
Rangpur;22;12208001;11602208001;Dokkhin Babu Khan;Dokkhin Babu Khan Hapijul Bari Boshoty;35;135;20;2;1;4;1;1;1;1;4;4;1;1;4;1;4;4;4;38
Rangpur;22;12208002;11602208002;Dokkhin Babu Khan;Dokkhin Babu Khan Dullal Boshoty;10;27;70;3;1;4;1;1;1;4;2;4;1;1;4;1;4;4;4;40
Rangpur;23;12301001;11602301001;Jolkor;Jolkor;35;150;150;2;1;4;2;1;1;3;3;4;4;2;4;3;4;4;4;46
Rangpur;23;12301002;11602301002;Jolkor;Shimultola;40;216;40;2;1;4;2;1;1;2;3;3;4;3;4;3;4;4;4;45
Rangpur;23;12302001;11602302001;Horijonpolli;Super Colony;280;1200;50;2;1;4;1;1;1;1;3;3;3;1;1;1;1;3;1;28
Rangpur;23;12302002;11602302002;Horijonpolli;Varta Bari;40;215;50;2;1;4;1;1;1;3;4;3;3;1;4;1;4;4;4;41
Rangpur;23;12302003;11602302003;Horijonpolli;Deayani Bari;26;150;70;2;1;4;1;1;1;1;3;3;4;3;4;1;4;4;4;41
Rangpur;23;12303001;11602303001;Masterpara;Poschim Master Para;60;225;40;2;1;4;2;1;1;4;3;3;4;3;4;1;4;4;4;45
Rangpur;23;12303002;11602303002;Masterpara;Master Para;35;105;40;2;1;4;2;1;1;3;4;3;3;2;4;1;4;4;4;43
Rangpur;23;12303003;11602303003;Masterpara;Dokkhin Master Para;50;275;30;2;1;4;1;1;1;4;4;3;4;2;4;1;4;4;4;44
Rangpur;23;12304001;11602304001;Honumontola Mahall;Honumantola Boshoty-1;220;980;70;2;1;4;1;1;1;3;4;3;3;1;1;1;1;1;1;29
Rangpur;23;12304002;11602304002;Honumontola Mahall;Honumantola Boshoty-2;125;560;70;2;1;4;1;1;1;3;3;3;3;1;1;1;1;1;1;28
Rangpur;23;12305001;11602305001;Poschim Jummapara;Badol Tea Store;53;278;60;2;1;4;2;1;1;3;3;3;3;1;1;1;1;1;1;29
Rangpur;23;12305002;11602305002;Poschim Jummapara;Marua Potti;50;255;50;2;1;4;2;1;1;2;3;3;3;1;1;1;1;1;1;28
Rangpur;23;12306001;11602306001;Sadar Hospital Area;Hossain Ali;6;25;8;2;1;4;1;1;1;2;3;3;3;1;1;1;1;1;1;27
Rangpur;23;12306002;11602306002;Sadar Hospital Area;Sweeper Colony;215;967;50;2;1;3;2;1;1;1;3;3;3;1;1;1;1;1;1;26
Rangpur;23;12307001;11602307001;Bedh Potti;Nobabgonj Bazar Ar Vitor Ar Boshoty;30;167;23;2;1;4;1;1;1;2;4;3;4;1;1;1;1;1;1;29
Rangpur;23;12309001;11602309001;Dokkhin Jummapara;Mohila Shilpo Kuti;11;45;55;2;1;1;3;1;1;4;4;2;1;1;1;1;1;1;1;26
Rangpur;23;12310001;11602310001;Moddho Jummapara;Kenel Par Tacknikal Ar Boshoty;50;327;23;1;1;4;1;1;1;3;4;3;1;1;1;1;1;1;1;26
Rangpur;23;12310002;11602310002;Moddho Jummapara;Bihari Potti;20;53;60;2;2;4;2;1;1;4;4;3;3;1;4;1;4;4;4;44
Rangpur;23;12310003;11602310003;Moddho Jummapara;Jummapara School Ar Matha;80;420;60;2;1;4;3;1;1;4;3;3;1;1;1;1;1;1;1;29
Rangpur;23;12311001;11602311001;Purbo Jummapara;Bamon Danga Gomidar Bari;30;135;25;2;1;4;1;1;1;4;4;3;1;1;4;2;4;4;4;41
Rangpur;23;12312001;11602312001;New Jummapara;Pakar Matha;60;315;70;2;1;4;1;2;2;4;4;3;4;3;4;3;3;4;4;48
Rangpur;23;12312002;11602312002;New Jummapara;Purbo Tary;80;380;70;2;1;4;1;2;2;3;3;3;4;2;4;2;4;4;4;45
Rangpur;23;12312003;11602312003;New Jummapara;Hazir Khamar;50;240;50;2;1;4;1;1;1;3;3;3;4;2;4;3;4;4;4;44
