City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Mymenshing;19;611903001;10901903001;Pal Para (Bolashpur);Rail Lain Sonlogno Palpara Bostee;350;1150;50;1;1;4;1;1;1;1;1;1;1;3;2;1;1;2;1;23
Mymenshing;19;611903002;10901903002;Pal Para (Bolashpur);Palpara Abdul Hok Bari;435;2001;100;1;1;4;1;1;1;1;2;3;1;3;4;1;4;4;4;36
Mymenshing;19;611904001;10901904001;Padri Mission Vati Kesor;Vati Kasor Jom sed Moroler Barir Pichona;40;90;50;1;1;4;1;1;1;1;2;1;1;3;4;2;4;4;4;35
Mymenshing;19;611904008;10901904008;Padri Mission Vati Kesor;Vatikasor Murgi walar Road;30;140;200;2;1;4;1;1;2;1;3;1;1;3;4;2;4;4;4;38
Mymenshing;19;611904007;10901904007;Padri Mission Vati Kesor;Vatekation Kari Sahebar Mor;80;372;200;2;1;4;1;1;2;1;3;1;1;3;4;2;4;4;4;38
Mymenshing;19;611904002;10901904002;Padri Mission Vati Kesor;Vati Kasor Mission School Ar Picha;40;95;100;1;1;4;1;1;1;1;3;1;1;3;4;2;4;4;4;36
Mymenshing;19;611904003;10901904003;Padri Mission Vati Kesor;Padri Mission School Ar Picha Primary School Road;200;950;200;1;1;4;1;1;1;1;3;1;1;2;4;1;4;4;4;34
Mymenshing;19;611904004;10901904004;Padri Mission Vati Kesor;Bolaspur Akkur Mosjid Ar Shamna Thaka Pardi Mission Ar Pichon Road;100;470;150;2;1;4;1;1;1;1;2;1;1;3;4;2;4;4;4;36
Mymenshing;19;611904006;10901904006;Padri Mission Vati Kesor;Aliya Madrasha Road Thaka Mission School Ar Pichon;80;370;100;2;1;4;1;1;2;1;2;1;1;3;4;1;4;4;4;36
Mymenshing;19;611904005;10901904005;Padri Mission Vati Kesor;Aliya Madrasha Road;120;555;150;2;1;4;1;1;2;1;3;1;1;3;4;2;4;4;4;38
Mymenshing;19;611904009;10901904009;Padri Mission Vati Kesor;Aliya Madrasha Road West;37;270;200;1;1;4;1;1;3;1;3;1;1;3;4;2;4;4;4;38
Mymenshing;19;611905003;10901905003;Vati Kasor Bobor Sathan Para;Vati Kasor Codu Komisonar Ar Bari;60;276;150;1;1;4;1;1;1;1;3;1;1;3;4;2;4;4;4;36
Mymenshing;19;611905002;10901905002;Vati Kasor Bobor Sathan Para;Vatikasor Mission Road Ar Shata;40;185;250;2;1;4;1;1;3;1;3;1;1;3;4;2;4;4;4;39
