City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Chittagong;2;150204005;10100204005;Oxyzen;Shekh Ahamed Colony;45;208;100;2;3;4;3;1;2;3;3;3;1;1;4;3;4;4;4;45
Chittagong;2;150205001;10100205001;"Chakreshar kanon R/A, 
Ander colony";Ondo Colony;175;805;45;2;1;4;1;1;2;1;2;3;1;3;4;1;2;2;3;33
Chittagong;2;150205002;10100205002;"Chakreshar kanon R/A, 
Ander colony";Amanot Colony;410;1886;40;1;1;4;1;1;2;1;2;3;4;3;4;1;4;1;3;36
Chittagong;2;150205003;10100205003;"Chakreshar kanon R/A, 
Ander colony";Betaleon Pahar;375;1725;45;1;1;4;1;1;2;1;2;3;4;1;3;1;4;2;1;32
Chittagong;2;150205004;10100205004;"Chakreshar kanon R/A, 
Ander colony";Betaleon Bokhare Colony;350;1610;40;2;1;4;1;1;2;2;2;3;4;2;3;2;3;2;1;35
Chittagong;2;150206001;10100206001;Bayezid R/A, DOHS, Dhanir para;Bayejed Poschim Barma Colony;430;1978;85;2;1;4;1;1;2;1;2;3;2;3;4;1;2;2;1;32
Chittagong;2;150206002;10100206002;Bayezid R/A, DOHS, Dhanir para;Barma Colony;480;2208;82;2;1;4;1;1;2;1;2;3;1;3;4;1;2;2;1;31
Chittagong;2;150206003;10100206003;Bayezid R/A, DOHS, Dhanir para;Master Babar Dorbar;340;1564;80;1;1;4;1;2;2;1;2;3;1;3;4;1;2;2;1;31
Chittagong;2;150206004;10100206004;Bayezid R/A, DOHS, Dhanir para;Bayejed Driver Colony;375;1725;82;2;1;4;1;1;2;1;2;3;1;4;4;1;2;2;1;32
Chittagong;2;150206005;10100206005;Bayezid R/A, DOHS, Dhanir para;Dhone Pahar;380;1748;75;1;1;4;1;1;2;1;2;3;1;4;4;1;2;2;1;31
