City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Rajshahi;24;202409002;;Hadir Mor-Liton Bari;Nodir Dhar Liton Ar Bari;140;620;40;1;1;4;1;4;3;1;4;4;1;3;1;1;1;2;1;33
Rajshahi;24;202410001;;Dablu Tea Stall-Nodir Dhar;Nodir Mor Khademul School Ar Pashe;300;1505;40;1;1;1;4;4;1;4;4;4;1;3;1;1;1;2;1;34
Rajshahi;24;202411001;;Sohid Minar-Nodir Dhar;Sohid Minar Nodir Dhar;150;630;48;1;1;4;1;4;1;4;4;3;1;3;1;1;1;2;1;33
Rajshahi;25;202501001;;Talaimari (Uttor);Riponer Bari;7;35;25;2;1;4;4;4;1;3;4;3;4;1;4;1;4;4;4;48
Rajshahi;25;202501002;;Talaimari (Uttor);Habol Bosotee;14;56;30;2;1;4;4;4;1;4;4;3;4;1;4;3;4;4;4;51
Rajshahi;25;202501003;;Talaimari (Uttor);Hajar Bosotee;9;36;15;3;4;4;4;4;1;1;4;3;3;1;4;3;4;4;4;51
Rajshahi;25;202501004;;Talaimari (Uttor);Toslim Ar Bosotee;14;65;20;2;1;4;4;4;1;1;4;3;2;1;4;3;4;4;4;46
Rajshahi;25;202501005;;Talaimari (Uttor);Sahin School Ar Pichone;13;65;20;3;1;4;4;4;1;1;4;3;4;1;4;3;4;4;4;49
Rajshahi;25;202501006;;Talaimari (Uttor);Shagor Rer Bari;10;50;30;4;4;4;4;4;1;2;4;3;4;1;4;1;4;4;4;52
Rajshahi;25;202501007;;Talaimari (Uttor);Sorifer Bosotee;9;54;40;4;1;4;4;4;1;1;4;3;4;1;4;1;4;4;4;48
Rajshahi;25;202501008;;Talaimari (Uttor);Rohimer Bosotee;9;36;15;2;1;4;4;4;1;2;4;3;3;1;4;3;4;4;4;48
Rajshahi;25;202501009;;Talaimari (Uttor);Notun Para;10;60;14;4;3;4;4;4;1;4;4;3;4;1;4;3;4;4;4;55
Rajshahi;25;202501010;;Talaimari (Uttor);Raslim Driver Ar Bari;17;85;12;2;1;4;4;4;1;2;4;3;1;1;4;1;4;4;4;44
Rajshahi;25;202501011;;Talaimari (Uttor);Amashar Ar Bosotee;12;60;20;2;1;4;4;4;1;4;4;3;3;1;4;1;4;4;4;48
