City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Sylhet;4;910402001;;Housing Estate;Samsul Islam;70;380;15;2;3;4;4;3;2;1;4;4;4;3;4;4;4;1;2;49
Sylhet;4;910403001;;Ambarkhana;Said Mia;50;250;30;2;3;4;4;3;2;1;4;4;4;3;4;4;4;1;2;49
Sylhet;4;910403002;;Ambarkhana;Modhu Mia;60;360;18;2;3;4;4;3;2;1;4;4;4;3;4;4;4;1;2;49
Sylhet;4;910403003;;Ambarkhana;Kamar Potti;80;150;25;2;3;4;4;3;2;1;4;4;4;3;4;4;4;1;2;49
Sylhet;4;910403004;;Ambarkhana;Milon Apa;80;400;20;2;3;4;4;3;2;1;4;4;4;3;4;4;4;1;2;49
Sylhet;4;910404001;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Bichra Bari;20;150;30;4;3;4;4;2;2;4;4;3;3;3;3;2;4;1;1;47
Sylhet;4;910404002;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Donu Miar Colony;7;39;25;2;4;4;2;2;3;2;4;2;3;4;1;2;4;1;1;41
Sylhet;4;910404003;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Babla Afar Colony;5;23;40;3;1;3;2;2;2;3;3;1;2;2;1;1;4;1;3;34
Sylhet;4;910404004;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Dulal Miar Colony;7;44;45;3;3;3;2;3;2;4;3;1;2;2;2;3;4;1;3;41
Sylhet;4;910404005;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Getu Miar Colony;11;83;25;3;3;4;2;3;1;4;4;1;2;3;1;2;4;1;3;41
Sylhet;4;910404006;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Membar Ali;15;87;28;3;1;4;2;3;2;4;4;1;2;3;3;3;4;1;3;43
Sylhet;4;910404007;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Jamal Miar Colony;10;68;45;2;1;4;3;2;3;4;4;1;2;3;1;3;4;1;3;41
Sylhet;4;910404008;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Faruk Miar Colony;20;129;40;3;3;3;2;3;2;3;3;1;3;3;3;2;4;1;3;42
Sylhet;4;910404009;;"Mazumdarilichubagan&Pirr 
Mahalla &Pirr Mahalla Provati";Akram Miar Colony;40;256;30;4;4;3;2;3;3;3;4;2;3;3;2;3;4;1;3;47
Sylhet;5;910501001;;ShahiEidgah;Idea Quarter;43;235;18;4;1;4;4;4;4;4;4;2;2;2;4;3;3;1;2;48
Sylhet;5;910501002;;ShahiEidgah;Sahajahan Bosoty;62;338;12;4;1;4;4;1;2;4;1;2;2;2;4;3;3;1;2;40
