City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Narayanganj;4;670410001;;Shimrail Boubazar;Haji Rahimer Bari;62;305;50;1;1;3;1;1;1;1;2;3;2;3;2;1;3;;;25
Narayanganj;4;670410002;;Shimrail Boubazar;Abbas alir bari;65;320;40;1;1;3;1;1;1;1;1;3;2;3;3;1;3;;;25
Narayanganj;4;670410003;;Shimrail Boubazar;Haji Jaliler bari (Molla sarak);130;610;45;1;1;3;1;1;1;1;1;3;2;3;3;1;3;;;25
Narayanganj;4;670410004;;Shimrail Boubazar;Shisu kanon Schooler pase;80;370;50;1;2;3;1;1;2;1;4;3;2;3;4;1;4;;;32
Narayanganj;4;670410005;;Shimrail Boubazar;Dabir Uddiner bari;25;218;45;1;1;3;1;1;1;1;1;3;2;3;3;1;3;;;25
Narayanganj;4;670410006;;Shimrail Boubazar;Latifer Bari;71;355;50;1;2;3;1;1;1;1;2;3;2;3;3;1;3;;;27
Narayanganj;4;670411001;;Shimrail Maidda para;Abul Hosener bari;7;20;50;1;1;4;1;1;1;1;1;2;2;3;4;1;4;;;27
Narayanganj;4;670411002;;Shimrail Maidda para;Alom Khaner bari;27;86;55;1;2;1;1;1;3;1;4;4;2;3;4;1;4;;;32
Narayanganj;4;670411003;;Shimrail Maidda para;Paras alir bari;14;50;18;1;2;3;1;1;2;1;4;3;2;3;4;1;3;;;31
Narayanganj;4;670411004;;Shimrail Maidda para;Ratna and Ainal Hoqer Bari;15;55;45;1;2;3;1;1;1;1;3;3;2;3;4;1;3;;;29
Narayanganj;4;670412001;;Shimrail Uttarpara;Sobhan Jamiderer bari;35;120;50;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
Narayanganj;4;670412002;;Shimrail Uttarpara;Hafij and Badsa miar bari;45;225;50;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
Narayanganj;4;670412003;;Shimrail Uttarpara;Selim Memberer Bari;29;150;50;1;2;3;1;1;1;1;3;3;2;3;4;1;4;;;30
Narayanganj;4;670412004;;Shimrail Uttarpara;Lokman Membarer bari;41;205;50;1;2;3;1;1;1;1;3;3;2;3;3;1;3;;;28
