City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Faridpur;9;2400902008;12400902008;Bhati Laxmipur;Shohan Vaiyar Vari Elaka;20;110;100;2;2;3;1;1;1;3;3;4;4;3;4;1;4;4;4;44
Faridpur;9;2400902010;12400902010;Bhati Laxmipur;Fokir Barir Pashe Roni Vair Ar Bari;15;70;100;2;2;4;1;1;1;3;4;4;4;3;4;1;4;4;4;46
Faridpur;9;2400902009;12400902009;Bhati Laxmipur;Dedar Vaiyar Bari Elaka;20;100;80;2;2;4;1;2;1;4;4;4;4;3;4;1;4;4;4;48
Faridpur;9;2400902001;12400902001;Bhati Laxmipur;Munnat Mridhar Bari Elaka;16;66;80;2;2;4;2;3;1;4;3;4;4;3;4;4;4;4;4;52
Faridpur;9;2400902002;12400902002;Bhati Laxmipur;MunnamiYa Vat Hoyte Selim Vai Ar Bari;30;135;25;1;1;4;1;1;1;1;3;4;4;3;1;1;3;1;3;33
Faridpur;9;2400902003;12400902003;Bhati Laxmipur;Chenu Vai Ar Bari Elaka;30;125;25;1;2;4;1;1;1;1;3;4;4;3;2;1;2;1;3;34
Faridpur;9;2400902007;12400902007;Bhati Laxmipur;Parvejer Vari Elaka;25;115;100;2;1;4;1;1;1;1;4;4;4;3;4;1;4;4;4;43
Faridpur;9;2400902006;12400902006;Bhati Laxmipur;Sohel Vai Ar Bari Elaka;23;85;60;2;1;4;1;1;1;3;3;4;4;3;3;1;4;4;4;43
Faridpur;9;2400902005;12400902005;Bhati Laxmipur;Mabebr Bari Pashe Jinder Vai Ar Bari;28;130;27;1;1;4;1;1;1;1;4;4;4;3;3;1;2;1;3;35
Faridpur;9;2400902004;12400902004;Bhati Laxmipur;Deba Dadar Bari Elaka;100;450;35;1;1;4;1;1;1;1;3;4;4;3;3;1;1;4;3;36
Faridpur;9;2400903004;12400903004;Habili Gopalpur;Pader Kumar Debanath Hoyte Khonema Holer Pashe;40;165;40;3;1;4;1;1;3;4;3;4;4;3;2;3;2;4;4;46
Faridpur;9;2400903001;12400903001;Habili Gopalpur;Sisu Sodon Ar Dokhin Pase Nannu Vaiyar Bari Elaka;25;110;100;2;3;4;1;1;1;1;3;3;4;3;1;1;2;2;1;33
Faridpur;9;2400903002;12400903002;Habili Gopalpur;Sisu Modon Paschim Pas Chaya Rani Ar Bari Elaka;20;85;25;1;1;4;1;1;2;1;2;3;4;3;1;1;2;2;1;30
Faridpur;9;2400903003;12400903003;Habili Gopalpur;Beltola Majeda Begumer Bari Elaka;40;165;50;3;1;4;1;1;1;4;4;4;4;3;1;3;4;4;4;46
Faridpur;9;2400903005;12400903005;Habili Gopalpur;Khandaker Bari Elaka O Dokhin Pashe;50;225;28;1;1;3;1;1;1;4;3;4;4;3;1;1;2;2;4;36
Faridpur;9;2400903006;12400903006;Habili Gopalpur;Khadokarer Bari Beltola Coloy;55;230;100;1;1;3;1;1;1;4;4;4;4;3;1;1;1;2;4;36
Faridpur;9;2400903007;12400903007;Habili Gopalpur;Rail Colony Tea Khaner Dokhin O Purbo Pash;50;275;110;3;2;4;1;1;1;3;3;3;4;3;3;4;1;4;4;44
Faridpur;9;2400904011;12400904011;2 NO. Kuthibari;Jekaner Bari Thake Babuder Bari;22;100;100;2;1;4;1;3;2;4;4;3;4;3;4;2;4;4;4;49
Faridpur;9;2400904001;12400904001;2 NO. Kuthibari;2No. Rail Station Ranir Bari;35;150;35;1;1;4;1;1;1;4;2;3;4;1;1;1;1;2;1;29
Faridpur;9;2400904002;12400904002;2 NO. Kuthibari;Babli Komair Bari Thake Idriser Bari;30;130;40;1;1;4;1;1;1;4;2;3;4;1;1;1;1;2;1;29
Faridpur;9;2400904003;12400904003;2 NO. Kuthibari;Sukur Ali Bari thake Rimar Bari;20;85;40;2;1;4;1;1;1;4;3;3;4;1;1;1;1;2;1;31
Faridpur;9;2400904004;12400904004;2 NO. Kuthibari;Sakir Bari Hoyte Akas Mandol Ar Bari;25;115;40;1;1;4;1;1;1;4;3;3;4;2;1;1;1;2;1;31
Faridpur;9;2400904006;12400904006;2 NO. Kuthibari;Rubir Bari Hoyte Kudduser Dokan;30;130;25;1;1;4;1;1;1;4;2;3;4;2;1;1;1;2;1;30
Faridpur;9;2400904005;12400904005;2 NO. Kuthibari;Nurani Masjeder Uttor O Purbo Pash;25;100;35;1;1;4;1;1;1;4;3;4;4;2;1;1;1;2;1;32
Faridpur;9;2400904007;12400904007;2 NO. Kuthibari;Firojar Bari Hoyte Babuler Bari;22;100;45;1;1;4;1;1;1;4;3;3;4;3;1;1;1;2;1;32
Faridpur;9;2400904008;12400904008;2 NO. Kuthibari;Billaler Bari Hoyte Nibonjoner Bari;20;90;45;1;1;4;1;1;1;1;3;3;4;3;1;1;1;2;1;29
Faridpur;9;2400904009;12400904009;2 NO. Kuthibari;Firoja Bari Hoyte Fariker Bari;50;210;60;1;1;4;1;1;1;4;3;3;4;3;1;1;1;2;1;32
Faridpur;9;2400904010;12400904010;2 NO. Kuthibari;Khukuder Bari Thake Ponobir Bari;15;80;80;1;2;4;1;2;2;4;4;3;4;3;4;4;4;4;4;50
Faridpur;9;2400905001;12400905001;2 NO. Kalibari Puratan;Polasher Bari Thake Minar Bari;15;50;50;2;1;4;1;1;1;4;3;3;4;2;1;1;1;2;1;32
Faridpur;9;2400905002;12400905002;2 NO. Kalibari Puratan;Amader Bari Thake Shopon Ar Bari;25;116;100;2;1;4;1;3;2;4;4;3;4;3;4;4;4;4;4;51
Faridpur;9;2400905003;12400905003;2 NO. Kalibari Puratan;Layaker Bari Thake Aloker Bari;70;285;60;1;1;4;1;1;1;4;3;3;4;3;3;1;3;2;1;36
Faridpur;8;2400801005;12400801005;Model Town;Kuddus Fokir Ar Bari thake Biplob Ar Bari;25;110;20;1;1;4;1;1;2;3;3;3;3;4;1;1;2;2;3;35
Faridpur;8;2400801001;12400801001;Model Town;Chan Moholer Bari Hoyte Masjeed Projonto;40;190;30;1;1;4;1;1;1;3;3;4;4;3;2;1;3;4;3;39
Faridpur;8;2400801002;12400801002;Model Town;Kumar Nodir Uttor Par;60;250;25;1;1;4;1;1;1;4;4;2;4;2;4;1;4;4;4;42
