City;Ward;Match ID;New ID;Mahalla Name;Settlement Name;Households;Population;Settlement Age;Condition of access roads;Availability of drains;Electricity coverage;Solid waste collection service;Access to piped water supply;Availability of hygienic toilet;Street lighting;Attendance of children at school;Households with employment;Household income;Social problems;Land tenure security;Housing condition;Risk of eviction;Land Ownership;Type of Occupancy;Total Score
Saidpur;13;11304001;13201304001;Muktijoddha Road Mahalla;Muktijoddha School Ar Pashe;13;54;40;4;3;1;4;4;1;3;1;2;3;2;2;1;2;4;2;39
Saidpur;13;11304002;13201304002;Muktijoddha Road Mahalla;Riksha Wala Bijly;99;449;45;2;1;4;2;1;3;3;4;4;2;2;2;2;2;2;2;38
Saidpur;13;11305001;13201305001;Baytus Salam Road;1No. Camp;40;220;45;1;1;4;1;1;1;4;2;1;1;4;4;1;2;1;2;31
Saidpur;13;11305002;13201305002;Baytus Salam Road;Bash Bari Botgach;250;1150;85;2;1;4;1;1;3;4;4;2;2;4;4;2;4;4;4;46
Saidpur;13;11306001;13201306001;Slum Near Sher-E-Bangla School;Sher-e Bangla Road Bosoty;80;550;150;2;1;4;1;1;3;4;4;2;1;4;4;2;4;4;4;45
Saidpur;13;11307001;13201307001;Khilkhana Road;Murad Au;120;710;95;2;1;4;1;1;2;4;4;2;1;4;2;2;2;2;2;36
Saidpur;13;11307002;13201307002;Khilkhana Road;Munjur Sembar;100;580;95;1;1;4;1;1;1;4;3;2;1;4;2;2;2;2;2;33
Saidpur;13;11308001;13201308001;Sadra Lane;Imam Mukhtar Bosoty;550;2297;100;3;1;4;1;4;2;4;4;3;1;2;4;2;4;4;4;47
Saidpur;13;11308002;13201308002;Sadra Lane;Kalam Saheb Bosoty;300;1350;80;2;1;4;1;4;3;4;4;2;1;2;4;1;4;4;4;45
Saidpur;13;11309001;13201309001;Saddam Mor;Eid Gha Math;1200;4800;85;2;3;4;1;1;4;4;4;2;1;2;4;2;4;4;4;46
Saidpur;13;11309002;13201309002;Saddam Mor;Dakon Kolod;15;60;80;2;1;4;1;1;4;4;4;2;1;2;4;2;4;4;4;44
Saidpur;13;11310001;13201310001;Police Lane;Dokan Hannan Bosoty;35;147;10;1;1;2;1;1;2;1;4;3;3;2;4;2;4;4;4;39
Saidpur;13;11311001;13201311001;Jame Riyajbiya Slum;Al Faruk Bosoty;395;1777;70;2;3;4;1;1;1;3;4;3;1;2;1;2;1;2;1;32
Saidpur;13;11311002;13201311002;Jame Riyajbiya Slum;Vala Bosoty;150;600;80;2;2;4;1;1;1;3;4;3;1;2;1;2;1;2;1;31
Saidpur;14;11401001;13201401001;Bashbari-1;Kaderiya Khanka Road;20;90;70;3;1;4;1;1;1;3;4;3;1;2;4;1;4;4;4;41
Saidpur;14;11401002;13201401002;Bashbari-1;Sorif Factorer Pashe;160;720;60;3;1;4;1;1;1;3;4;3;2;2;4;1;4;4;4;42
Saidpur;14;11402001;13201402001;Bashbari-2;Gofur Basotee;23;119;50;1;1;4;1;1;1;2;4;3;1;1;2;1;3;2;2;30
Saidpur;14;11402002;13201402002;Bashbari-2;Amin Mor;32;142;49;1;1;4;1;1;1;1;4;2;1;1;1;1;1;2;1;24
Saidpur;14;11403001;13201403001;Bashbari-3;Katwalar Bari;22;100;48;2;1;4;1;1;1;4;4;3;2;1;4;1;4;4;4;41
Saidpur;14;11403002;13201403002;Bashbari-3;Josna Counsilor Ar Barir Pashe;24;128;48;2;1;4;1;1;1;4;4;3;1;1;1;1;1;4;4;34
Saidpur;14;11403003;13201403003;Bashbari-3;Sohid Abdus Kuddus Lain;25;125;70;1;1;4;1;1;1;4;4;3;1;1;4;1;4;4;4;39
Saidpur;14;11403004;13201403004;Bashbari-3;Bash Khander;30;150;77;1;1;4;1;1;1;1;4;3;1;1;1;1;3;1;1;26
Saidpur;14;11403005;13201403005;Bashbari-3;Samsul Hak Bari;23;130;42;2;1;4;1;1;1;4;4;3;2;1;4;1;4;4;4;41
Saidpur;14;11403006;13201403006;Bashbari-3;Fahim Dokan;112;620;47;2;1;4;1;1;1;1;4;3;1;1;1;1;1;2;2;27
Saidpur;14;11404001;13201404001;Bashbari-4;Shamim Bes Bari;7;32;26;2;1;4;2;1;1;4;4;3;2;2;2;1;3;1;2;35
Saidpur;14;11404002;13201404002;Bashbari-4;Bashbari Camp (wabet);83;240;48;1;1;4;2;1;1;4;4;3;1;1;2;1;1;2;1;30
Saidpur;14;11404003;13201404003;Bashbari-4;Bashbari Camp (Sohid Mistry);36;162;46;1;1;4;1;1;1;1;4;3;2;1;2;1;1;2;2;28
Saidpur;14;11404004;13201404004;Bashbari-4;Counsilor Chataner Shamne;20;87;58;1;1;4;2;1;1;4;4;3;2;1;4;1;4;4;4;41
Saidpur;15;11501001;13201501001;Koya Mistripara;Hanbatiya Khandah;60;263;50;3;1;4;1;1;2;4;4;3;3;3;2;2;2;2;1;38
Saidpur;15;11501002;13201501002;Koya Mistripara;Koya Mistrypara Masjeed Ar Pashe;50;227;40;1;1;4;1;1;3;4;4;3;3;3;3;3;3;1;3;41
Saidpur;15;11502001;13201502001;Mistrypara;Mistrypara Camp;14;60;44;1;1;4;2;1;2;2;3;3;4;4;4;1;4;4;4;44
Saidpur;15;11502002;13201502002;Mistrypara;Mistrypara Mamay School;110;480;44;2;3;4;3;1;3;4;4;3;4;4;4;2;4;4;4;53
Saidpur;15;11502003;13201502003;Mistrypara;Mistrypara Gofur Bastee;53;230;55;2;1;4;2;1;3;4;4;3;4;3;4;2;2;4;4;47
Saidpur;15;11502004;13201502004;Mistrypara;Mistrypara Mandir Road;45;200;44;2;1;4;1;1;3;4;3;3;4;4;4;2;4;4;4;48
Saidpur;15;11502005;13201502005;Mistrypara;Mistrypara Railway Quarter;21;90;55;2;1;4;2;1;4;1;4;3;4;4;3;2;2;2;1;40
Saidpur;15;11502006;13201502006;Mistrypara;Ayub Bosoti;36;162;32;2;1;4;2;1;4;1;4;3;4;4;3;2;2;2;1;40
Saidpur;15;11503001;13201503001;Nabinagar & American Camp;Nabinagar;85;412;44;2;1;4;1;1;1;3;4;3;4;4;4;4;4;2;4;46
Saidpur;15;11503002;13201503002;Nabinagar & American Camp;American Camp;80;313;44;2;3;4;1;1;3;4;3;2;2;3;1;1;1;2;1;34
Saidpur;15;11503003;13201503003;Nabinagar & American Camp;American Khankah;40;177;30;2;1;4;2;1;2;4;3;2;2;3;1;1;1;2;1;32
Saidpur;15;11503004;13201503004;Nabinagar & American Camp;Pankhatoli Bosoti;20;86;30;2;1;4;2;1;2;4;3;2;2;3;1;1;1;2;1;32
Saidpur;15;11504001;13201504001;Hindu para;Hindupara;40;182;35;3;2;4;1;1;3;4;4;3;3;3;4;4;4;4;4;51
Saidpur;15;11505001;13201505001;Bosuniyapara;Pulerpar;25;117;44;1;1;4;1;1;2;4;4;3;2;3;4;4;4;4;4;46
Saidpur;15;11505002;13201505002;Bosuniyapara;Bosuniyapara Masjeed Ar Pashe;23;106;44;1;1;4;1;1;2;4;4;1;4;3;4;4;4;4;4;46
